rank,股票名称,总市值,日期
7,sz123160,17.53,2023-05-30
8,sz128118,18.04,2023-05-30
9,sh118017,18.1,2023-05-30
10,sh113566,18.41,2023-05-30
11,sz123163,18.59,2023-05-30
12,sh113589,18.68,2023-05-30
13,sh113561,18.8,2023-05-30
14,sh113601,19.19,2023-05-30
15,sz123153,20.06,2023-05-30
16,sz123126,20.37,2023-05-30
17,sz128120,20.4,2023-05-30
18,sz128082,20.68,2023-05-30
19,sz123140,20.72,2023-05-30
20,sz123155,20.75,2023-05-30
21,sz123177,20.88,2023-05-30
22,sh118029,21.46,2023-05-30
23,sz128143,22.01,2023-05-30
24,sh113574,22.11,2023-05-30
25,sz128066,22.25,2023-05-30
26,sh113628,22.33,2023-05-30
27,sz128049,22.37,2023-05-30
28,sz123088,22.56,2023-05-30
29,sz127078,22.72,2023-05-30
30,sh113649,22.84,2023-05-30
31,sz123187,22.89,2023-05-30
32,sz128072,23.02,2023-05-30
33,sz128062,23.08,2023-05-30
34,sz128127,23.22,2023-05-30
35,sz123127,23.96,2023-05-30
36,sh111005,24.35,2023-05-30
37,sh113524,24.48,2023-05-30
38,sz123166,24.55,2023-05-30
39,sz123173,24.65,2023-05-30
40,sz123011,24.69,2023-05-30
41,sz123159,24.92,2023-05-30
42,sz123141,25.13,2023-05-30
43,sz127047,25.45,2023-05-30
44,sh113573,25.56,2023-05-30
45,sz123106,25.56,2023-05-30
46,sz123044,25.94,2023-05-30
47,sz123080,26.19,2023-05-30
48,sz127059,26.56,2023-05-30
49,sz123100,26.79,2023-05-30
50,sz127080,26.89,2023-05-30
1,sh113578,10.85,2023-05-31
2,sh113576,12.55,2023-05-31
3,sh113595,13.81,2023-05-31
4,sh118016,14.84,2023-05-31
5,sz123052,15.68,2023-05-31
6,sh113546,17.16,2023-05-31
7,sz123160,17.38,2023-05-31
8,sh113589,17.59,2023-05-31
9,sz128118,17.95,2023-05-31
10,sh113566,18.0,2023-05-31
11,sh118017,18.34,2023-05-31
12,sh113561,18.49,2023-05-31
13,sz123163,18.71,2023-05-31
14,sh113601,19.03,2023-05-31
15,sz128120,19.25,2023-05-31
16,sz123153,19.85,2023-05-31
17,sz123126,20.01,2023-05-31
18,sz123140,20.36,2023-05-31
19,sz123155,20.45,2023-05-31
20,sz123177,20.46,2023-05-31
21,sz128082,20.72,2023-05-31
22,sh118029,20.95,2023-05-31
23,sz128143,21.67,2023-05-31
24,sz128066,21.82,2023-05-31
25,sz123088,22.07,2023-05-31
26,sz127078,22.2,2023-05-31
27,sz128049,22.34,2023-05-31
28,sh113574,22.4,2023-05-31
29,sh113628,22.44,2023-05-31
30,sh113649,22.53,2023-05-31
31,sz123187,22.69,2023-05-31
32,sz128062,22.81,2023-05-31
33,sz128127,22.92,2023-05-31
34,sz128072,22.96,2023-05-31
35,sz123127,23.4,2023-05-31
36,sh113524,24.31,2023-05-31
37,sh111005,24.44,2023-05-31
38,sz123166,24.44,2023-05-31
39,sz123159,24.46,2023-05-31
40,sz123011,24.67,2023-05-31
41,sz123141,24.83,2023-05-31
42,sz123173,25.08,2023-05-31
43,sz127047,25.18,2023-05-31
44,sz123106,25.41,2023-05-31
45,sh113573,25.89,2023-05-31
46,sz127080,26.09,2023-05-31
47,sz123080,26.25,2023-05-31
48,sz127059,26.26,2023-05-31
49,sz123044,26.37,2023-05-31
50,sh118010,26.43,2023-05-31
1,sh113578,11.37,2023-06-01
2,sh113576,12.5,2023-06-01
3,sh113595,13.81,2023-06-01
4,sh118016,14.82,2023-06-01
5,sz123052,15.89,2023-06-01
6,sh113546,17.24,2023-06-01
7,sz123160,17.36,2023-06-01
8,sh113589,17.5,2023-06-01
9,sz128118,17.69,2023-06-01
10,sh113566,18.04,2023-06-01
11,sz128120,18.35,2023-06-01
12,sh113561,18.42,2023-06-01
13,sh118017,18.46,2023-06-01
14,sz123163,18.81,2023-06-01
15,sh113601,18.93,2023-06-01
16,sz123153,19.76,2023-06-01
17,sz123126,20.13,2023-06-01
18,sz123155,20.6,2023-06-01
19,sh118029,20.83,2023-06-01
20,sz123177,20.86,2023-06-01
21,sz128082,20.99,2023-06-01
22,sz128066,21.27,2023-06-01
23,sz123140,21.46,2023-06-01
24,sz128143,21.83,2023-06-01
25,sz128049,22.02,2023-06-01
26,sz123088,22.15,2023-06-01
27,sz127078,22.26,2023-06-01
28,sh113628,22.48,2023-06-01
29,sh113649,22.59,2023-06-01
30,sz123187,22.61,2023-06-01
31,sz128072,22.85,2023-06-01
32,sh113574,22.88,2023-06-01
33,sz128062,22.97,2023-06-01
34,sz128127,22.98,2023-06-01
35,sz123127,23.47,2023-06-01
36,sh113524,24.25,2023-06-01
37,sz123011,24.27,2023-06-01
38,sz123159,24.6,2023-06-01
39,sz123141,24.7,2023-06-01
40,sz123166,24.85,2023-06-01
41,sh111005,25.07,2023-06-01
42,sz123173,25.34,2023-06-01
43,sz127047,25.49,2023-06-01
44,sz123106,25.7,2023-06-01
45,sz123080,25.91,2023-06-01
46,sh113573,26.11,2023-06-01
47,sz123100,26.28,2023-06-01
48,sz127080,26.35,2023-06-01
49,sz127059,26.37,2023-06-01
50,sz123044,26.52,2023-06-01
1,sh113578,11.89,2023-06-02
2,sh113576,12.7,2023-06-02
3,sh113595,13.64,2023-06-02
4,sh118016,14.91,2023-06-02
5,sz123052,15.98,2023-06-02
6,sh113546,17.21,2023-06-02
7,sz123160,17.46,2023-06-02
8,sh113589,17.63,2023-06-02
9,sz128118,17.67,2023-06-02
10,sh113566,18.18,2023-06-02
11,sz128120,18.18,2023-06-02
12,sh113561,18.65,2023-06-02
13,sz123163,18.8,2023-06-02
14,sh118017,18.84,2023-06-02
15,sh113601,19.03,2023-06-02
16,sz123153,19.69,2023-06-02
17,sz123126,20.25,2023-06-02
18,sz123155,21.03,2023-06-02
19,sz123177,21.07,2023-06-02
20,sh118029,21.08,2023-06-02
21,sz128082,21.27,2023-06-02
22,sz128066,21.33,2023-06-02
23,sz128143,21.59,2023-06-02
24,sz123140,21.9,2023-06-02
25,sz128049,22.18,2023-06-02
26,sz123088,22.29,2023-06-02
27,sz127078,22.52,2023-06-02
28,sz128062,22.7,2023-06-02
29,sh113574,22.81,2023-06-02
30,sz123187,22.99,2023-06-02
31,sh113649,23.08,2023-06-02
32,sz128127,23.16,2023-06-02
33,sh113628,23.24,2023-06-02
34,sz128072,23.46,2023-06-02
35,sz123127,23.51,2023-06-02
36,sh111005,24.56,2023-06-02
37,sh113524,24.61,2023-06-02
38,sz123011,24.84,2023-06-02
39,sz123141,24.87,2023-06-02
40,sz123173,25.08,2023-06-02
41,sz123159,25.09,2023-06-02
42,sz123166,25.2,2023-06-02
43,sz127080,25.44,2023-06-02
44,sz123106,25.8,2023-06-02
45,sh113573,25.87,2023-06-02
46,sz123080,25.91,2023-06-02
47,sz123100,26.04,2023-06-02
48,sz127047,26.72,2023-06-02
49,sh118010,26.74,2023-06-02
50,sh111011,26.79,2023-06-02
1,sh113578,11.83,2023-06-05
2,sh113576,12.9,2023-06-05
3,sh113595,14.18,2023-06-05
4,sh118016,15.01,2023-06-05
5,sz123052,16.1,2023-06-05
6,sh113546,17.41,2023-06-05
7,sz123160,17.45,2023-06-05
8,sz128118,17.79,2023-06-05
9,sz128120,18.25,2023-06-05
10,sh113589,18.34,2023-06-05
11,sz123163,18.36,2023-06-05
12,sh113566,18.79,2023-06-05
13,sh113561,18.96,2023-06-05
14,sh113601,19.21,2023-06-05
15,sh118017,19.91,2023-06-05
16,sz123153,19.92,2023-06-05
17,sz123126,20.16,2023-06-05
18,sz123155,20.86,2023-06-05
19,sh118029,21.12,2023-06-05
20,sz128082,21.33,2023-06-05
21,sz128143,21.39,2023-06-05
22,sz123177,21.4,2023-06-05
23,sz128066,21.57,2023-06-05
24,sz123088,22.01,2023-06-05
25,sz128062,22.49,2023-06-05
26,sz128049,22.53,2023-06-05
27,sz127078,22.78,2023-06-05
28,sz123140,23.01,2023-06-05
29,sz123187,23.06,2023-06-05
30,sh113649,23.2,2023-06-05
31,sh113628,23.22,2023-06-05
32,sz128072,23.27,2023-06-05
33,sz128127,23.35,2023-06-05
34,sz123127,23.47,2023-06-05
35,sh113574,23.94,2023-06-05
36,sh113524,24.58,2023-06-05
37,sz123166,24.89,2023-06-05
38,sz123141,24.96,2023-06-05
39,sz123159,25.17,2023-06-05
40,sz123173,25.26,2023-06-05
41,sh111005,25.32,2023-06-05
42,sz123011,25.4,2023-06-05
43,sz123080,25.69,2023-06-05
44,sz127080,25.88,2023-06-05
45,sz127047,25.91,2023-06-05
46,sz123106,25.95,2023-06-05
47,sz123100,26.2,2023-06-05
48,sh113573,26.22,2023-06-05
49,sh118010,26.3,2023-06-05
50,sz127055,26.62,2023-06-05
1,sh113578,12.41,2023-06-06
2,sh113576,12.55,2023-06-06
3,sh118016,14.74,2023-06-06
4,sh113595,14.82,2023-06-06
5,sz123052,15.79,2023-06-06
6,sh113546,16.93,2023-06-06
7,sz123160,17.15,2023-06-06
8,sz128118,17.19,2023-06-06
9,sz128120,17.52,2023-06-06
10,sz123163,17.93,2023-06-06
11,sh113589,18.09,2023-06-06
12,sh113561,18.36,2023-06-06
13,sh113566,18.53,2023-06-06
14,sh113601,18.54,2023-06-06
15,sh118017,18.67,2023-06-06
16,sz123153,19.38,2023-06-06
17,sz123126,19.66,2023-06-06
18,sz123155,20.18,2023-06-06
19,sh118029,20.64,2023-06-06
20,sz128143,20.91,2023-06-06
21,sz123088,21.12,2023-06-06
22,sz128066,21.38,2023-06-06
23,sz123177,21.56,2023-06-06
24,sz123140,21.93,2023-06-06
25,sz128062,22.0,2023-06-06
26,sz128049,22.06,2023-06-06
27,sz127078,22.2,2023-06-06
28,sh113649,22.45,2023-06-06
29,sz128072,22.77,2023-06-06
30,sz123127,22.82,2023-06-06
31,sz128127,22.86,2023-06-06
32,sz123187,23.36,2023-06-06
33,sz128082,23.47,2023-06-06
34,sh113628,23.49,2023-06-06
35,sh113524,24.15,2023-06-06
36,sz123141,24.22,2023-06-06
37,sz123159,24.24,2023-06-06
38,sz123166,24.36,2023-06-06
39,sz123011,24.69,2023-06-06
40,sh113574,24.71,2023-06-06
41,sz123173,24.78,2023-06-06
42,sh111005,24.95,2023-06-06
43,sz123106,25.17,2023-06-06
44,sh118010,25.28,2023-06-06
45,sz123100,25.36,2023-06-06
46,sz123080,25.45,2023-06-06
47,sh113573,25.71,2023-06-06
48,sz127080,25.84,2023-06-06
49,sz127047,25.87,2023-06-06
50,sz123171,26.51,2023-06-06
1,sh113578,12.59,2023-06-07
2,sh113576,12.85,2023-06-07
3,sh118016,14.95,2023-06-07
4,sh113595,15.57,2023-06-07
5,sz123052,15.87,2023-06-07
6,sh113546,16.97,2023-06-07
7,sz123160,17.17,2023-06-07
8,sz128118,17.59,2023-06-07
9,sz128120,17.72,2023-06-07
10,sz123163,17.97,2023-06-07
11,sh113561,18.25,2023-06-07
12,sh113566,18.57,2023-06-07
13,sh118017,18.95,2023-06-07
14,sz123126,19.5,2023-06-07
15,sz123153,19.52,2023-06-07
16,sh113589,19.89,2023-06-07
17,sz123155,19.89,2023-06-07
18,sh113601,20.39,2023-06-07
19,sh118029,20.58,2023-06-07
20,sz123088,20.97,2023-06-07
21,sz128143,20.99,2023-06-07
22,sz128066,21.57,2023-06-07
23,sz123177,21.8,2023-06-07
24,sz128062,21.84,2023-06-07
25,sz123140,21.91,2023-06-07
26,sh113649,22.16,2023-06-07
27,sz128049,22.21,2023-06-07
28,sz127078,22.42,2023-06-07
29,sz128072,22.85,2023-06-07
30,sz128127,23.1,2023-06-07
31,sz123127,23.18,2023-06-07
32,sz123187,23.79,2023-06-07
33,sz128082,23.94,2023-06-07
34,sz123166,24.0,2023-06-07
35,sh113524,24.15,2023-06-07
36,sz123011,24.22,2023-06-07
37,sz123159,24.32,2023-06-07
38,sz123141,24.35,2023-06-07
39,sh113628,24.59,2023-06-07
40,sh111005,24.61,2023-06-07
41,sh118010,24.86,2023-06-07
42,sz123106,25.02,2023-06-07
43,sh113574,25.31,2023-06-07
44,sz123173,25.57,2023-06-07
45,sz123080,25.63,2023-06-07
46,sz127047,25.72,2023-06-07
47,sz123100,25.82,2023-06-07
48,sh113573,26.19,2023-06-07
49,sz127080,26.19,2023-06-07
50,sh111011,26.31,2023-06-07
1,sh113576,12.65,2023-06-08
2,sh113578,12.76,2023-06-08
3,sh118016,14.67,2023-06-08
4,sh113595,15.46,2023-06-08
5,sz123052,15.83,2023-06-08
6,sh113546,16.81,2023-06-08
7,sz123160,17.14,2023-06-08
8,sz128120,17.55,2023-06-08
9,sz128118,17.72,2023-06-08
10,sz123163,17.9,2023-06-08
11,sh113561,18.13,2023-06-08
12,sh113566,18.24,2023-06-08
13,sh118017,18.41,2023-06-08
14,sz123126,19.43,2023-06-08
15,sz123153,19.46,2023-06-08
16,sz123155,19.78,2023-06-08
17,sh113589,20.48,2023-06-08
18,sh113601,20.49,2023-06-08
19,sh118029,20.5,2023-06-08
20,sz123088,20.6,2023-06-08
21,sz128143,20.87,2023-06-08
22,sz128062,21.79,2023-06-08
23,sz123140,21.88,2023-06-08
24,sh113649,22.04,2023-06-08
25,sz128066,22.04,2023-06-08
26,sz128049,22.12,2023-06-08
27,sz127078,22.46,2023-06-08
28,sz123187,22.57,2023-06-08
29,sz128072,22.68,2023-06-08
30,sz123127,23.06,2023-06-08
31,sz128127,23.53,2023-06-08
32,sz123166,23.77,2023-06-08
33,sz123011,23.92,2023-06-08
34,sz123159,23.92,2023-06-08
35,sz128082,24.07,2023-06-08
36,sh113524,24.09,2023-06-08
37,sz123141,24.13,2023-06-08
38,sh113628,24.44,2023-06-08
39,sh111005,24.49,2023-06-08
40,sh113574,24.53,2023-06-08
41,sh118010,24.56,2023-06-08
42,sz123106,24.77,2023-06-08
43,sz123100,25.31,2023-06-08
44,sz127080,25.78,2023-06-08
45,sh111011,25.91,2023-06-08
46,sh113573,25.93,2023-06-08
47,sz127047,25.95,2023-06-08
48,sz123177,26.15,2023-06-08
49,sz123171,26.16,2023-06-08
50,sz127059,26.64,2023-06-08
1,sh113578,12.47,2023-06-09
2,sh113576,12.6,2023-06-09
3,sh118016,14.32,2023-06-09
4,sh113595,15.5,2023-06-09
5,sz123052,15.64,2023-06-09
6,sh113546,16.92,2023-06-09
7,sz128118,17.14,2023-06-09
8,sz123160,17.22,2023-06-09
9,sz123163,17.83,2023-06-09
10,sz128120,17.86,2023-06-09
11,sh113561,18.11,2023-06-09
12,sh113566,18.22,2023-06-09
13,sh118017,18.43,2023-06-09
14,sz123153,19.34,2023-06-09
15,sz123126,19.4,2023-06-09
16,sz123155,19.86,2023-06-09
17,sh113589,20.02,2023-06-09
18,sh113601,20.25,2023-06-09
19,sh118029,20.28,2023-06-09
20,sz123088,20.88,2023-06-09
21,sz128143,20.93,2023-06-09
22,sz128066,21.57,2023-06-09
23,sz123140,21.64,2023-06-09
24,sz128062,21.84,2023-06-09
25,sh113649,21.85,2023-06-09
26,sz128049,21.96,2023-06-09
27,sz127078,22.26,2023-06-09
28,sz128072,22.77,2023-06-09
29,sz128127,22.92,2023-06-09
30,sz123127,23.11,2023-06-09
31,sz123166,23.69,2023-06-09
32,sz123141,24.0,2023-06-09
33,sh111005,24.04,2023-06-09
34,sz123159,24.07,2023-06-09
35,sh113524,24.09,2023-06-09
36,sz123011,24.28,2023-06-09
37,sz128082,24.64,2023-06-09
38,sz123106,24.68,2023-06-09
39,sh113574,24.79,2023-06-09
40,sh118010,24.91,2023-06-09
41,sz123100,25.07,2023-06-09
42,sz127047,25.45,2023-06-09
43,sz127080,25.53,2023-06-09
44,sh113573,26.05,2023-06-09
45,sh111011,26.18,2023-06-09
46,sz123171,26.21,2023-06-09
47,sz123080,26.55,2023-06-09
48,sz127059,26.64,2023-06-09
49,sh111012,26.78,2023-06-09
50,sh113628,26.89,2023-06-09
1,sh113578,12.12,2023-06-12
2,sh113576,12.55,2023-06-12
3,sh118016,14.35,2023-06-12
4,sh113595,14.72,2023-06-12
5,sz123052,15.96,2023-06-12
6,sz123160,17.44,2023-06-12
7,sh113546,17.51,2023-06-12
8,sz128118,17.58,2023-06-12
9,sz123163,18.07,2023-06-12
10,sz128120,18.17,2023-06-12
11,sh113566,18.3,2023-06-12
12,sh118017,18.41,2023-06-12
13,sh113561,18.96,2023-06-12
14,sz123153,19.88,2023-06-12
15,sz123155,19.89,2023-06-12
16,sz123126,19.94,2023-06-12
17,sh113589,20.19,2023-06-12
18,sh113601,20.29,2023-06-12
19,sh118029,20.5,2023-06-12
20,sz128143,21.39,2023-06-12
21,sz128066,21.63,2023-06-12
22,sz123140,21.85,2023-06-12
23,sz128062,22.11,2023-06-12
24,sh113649,22.2,2023-06-12
25,sz123088,22.2,2023-06-12
26,sz128049,22.25,2023-06-12
27,sz127078,22.39,2023-06-12
28,sz128127,22.79,2023-06-12
29,sz128072,23.04,2023-06-12
30,sz123127,23.45,2023-06-12
31,sz123166,24.04,2023-06-12
32,sh111005,24.26,2023-06-12
33,sz123159,24.39,2023-06-12
34,sz123141,24.43,2023-06-12
35,sh113524,24.75,2023-06-12
36,sz123106,24.87,2023-06-12
37,sz128082,24.87,2023-06-12
38,sz127080,25.02,2023-06-12
39,sh118010,25.34,2023-06-12
40,sz123011,25.5,2023-06-12
41,sz123177,25.57,2023-06-12
42,sz123100,25.58,2023-06-12
43,sh113573,25.95,2023-06-12
44,sz123171,25.99,2023-06-12
45,sz127047,26.14,2023-06-12
46,sh111012,26.8,2023-06-12
47,sz127059,26.86,2023-06-12
48,sz123173,27.04,2023-06-12
49,sh113640,27.11,2023-06-12
50,sz123080,27.11,2023-06-12
1,sh113576,12.6,2023-06-13
2,sh113578,12.7,2023-06-13
3,sh113595,14.38,2023-06-13
4,sh118016,14.39,2023-06-13
5,sz123052,16.04,2023-06-13
6,sz123160,17.52,2023-06-13
7,sh113546,17.62,2023-06-13
8,sz128118,17.83,2023-06-13
9,sz128120,18.25,2023-06-13
10,sh113566,18.39,2023-06-13
11,sh118017,18.4,2023-06-13
12,sz123163,19.08,2023-06-13
13,sh113561,19.18,2023-06-13
14,sh113589,19.64,2023-06-13
15,sh113601,19.88,2023-06-13
16,sz123153,20.08,2023-06-13
17,sz123155,20.08,2023-06-13
18,sz123126,20.16,2023-06-13
19,sh118029,20.51,2023-06-13
20,sz128066,21.57,2023-06-13
21,sz128143,21.79,2023-06-13
22,sz123140,21.89,2023-06-13
23,sh113649,22.09,2023-06-13
24,sz128062,22.11,2023-06-13
25,sz128049,22.25,2023-06-13
26,sz123088,22.45,2023-06-13
27,sz127078,22.62,2023-06-13
28,sz128127,22.67,2023-06-13
29,sz128072,23.07,2023-06-13
30,sz123127,23.33,2023-06-13
31,sz123166,23.87,2023-06-13
32,sh111005,24.14,2023-06-13
33,sz128082,24.32,2023-06-13
34,sz123159,24.43,2023-06-13
35,sz123177,24.5,2023-06-13
36,sh113524,24.65,2023-06-13
37,sz123106,24.92,2023-06-13
38,sz123141,25.05,2023-06-13
39,sh118010,25.18,2023-06-13
40,sz127080,25.45,2023-06-13
41,sz123100,25.71,2023-06-13
42,sz123171,25.82,2023-06-13
43,sh113573,26.22,2023-06-13
44,sz127047,26.22,2023-06-13
45,sh113574,26.24,2023-06-13
46,sz123011,26.43,2023-06-13
47,sh111012,26.53,2023-06-13
48,sz127059,26.79,2023-06-13
49,sz123173,26.89,2023-06-13
50,sh113640,27.02,2023-06-13
1,sh113576,12.65,2023-06-14
2,sh113578,13.34,2023-06-14
3,sh118016,14.3,2023-06-14
4,sh113595,14.45,2023-06-14
5,sz123052,15.91,2023-06-14
6,sz123160,17.52,2023-06-14
7,sz128118,17.61,2023-06-14
8,sh113546,17.72,2023-06-14
9,sh118017,18.29,2023-06-14
10,sz128120,18.36,2023-06-14
11,sh113566,18.41,2023-06-14
12,sz123163,18.87,2023-06-14
13,sh113561,19.11,2023-06-14
14,sh113589,19.64,2023-06-14
15,sz123155,19.67,2023-06-14
16,sz123126,19.92,2023-06-14
17,sh118029,19.97,2023-06-14
18,sh113601,20.07,2023-06-14
19,sz123153,20.16,2023-06-14
20,sz128143,21.65,2023-06-14
21,sh113649,21.86,2023-06-14
22,sz123140,21.89,2023-06-14
23,sz128062,22.11,2023-06-14
24,sz127078,22.29,2023-06-14
25,sz128049,22.43,2023-06-14
26,sz123088,22.47,2023-06-14
27,sz128066,22.5,2023-06-14
28,sz128127,22.67,2023-06-14
29,sz128072,23.13,2023-06-14
30,sz123127,23.23,2023-06-14
31,sh113574,23.84,2023-06-14
32,sz123166,23.84,2023-06-14
33,sz128082,23.86,2023-06-14
34,sz123159,23.97,2023-06-14
35,sh111005,24.01,2023-06-14
36,sz123177,24.27,2023-06-14
37,sh118010,24.69,2023-06-14
38,sz123141,24.83,2023-06-14
39,sh113524,25.02,2023-06-14
40,sz127080,25.06,2023-06-14
41,sz123106,25.21,2023-06-14
42,sz123100,25.28,2023-06-14
43,sz123171,25.88,2023-06-14
44,sh113573,26.11,2023-06-14
45,sz127047,26.18,2023-06-14
46,sz123011,26.27,2023-06-14
47,sh111012,26.53,2023-06-14
48,sz123173,26.66,2023-06-14
49,sz127059,26.75,2023-06-14
50,sh113640,26.82,2023-06-14
1,sh113576,12.35,2023-06-15
2,sh113578,13.57,2023-06-15
3,sh113595,14.04,2023-06-15
4,sh118016,14.12,2023-06-15
5,sz123052,15.79,2023-06-15
6,sz128118,17.34,2023-06-15
7,sh113546,17.57,2023-06-15
8,sz123160,17.62,2023-06-15
9,sh118017,18.25,2023-06-15
10,sh113566,18.26,2023-06-15
11,sz123163,18.76,2023-06-15
12,sh113589,19.01,2023-06-15
13,sh113561,19.02,2023-06-15
14,sz128120,19.15,2023-06-15
15,sh113601,19.78,2023-06-15
16,sh118029,19.82,2023-06-15
17,sz123155,20.1,2023-06-15
18,sz123126,20.16,2023-06-15
19,sz123153,20.24,2023-06-15
20,sz128066,21.41,2023-06-15
21,sz123140,21.57,2023-06-15
22,sh113649,21.83,2023-06-15
23,sz128062,21.95,2023-06-15
24,sz128143,22.13,2023-06-15
25,sz128049,22.15,2023-06-15
26,sz127078,22.36,2023-06-15
27,sz128127,22.61,2023-06-15
28,sz123088,22.64,2023-06-15
29,sh113574,22.78,2023-06-15
30,sz123127,23.21,2023-06-15
31,sz128072,23.27,2023-06-15
32,sz128082,23.32,2023-06-15
33,sh111005,23.93,2023-06-15
34,sz123166,24.1,2023-06-15
35,sz123177,24.2,2023-06-15
36,sz123159,24.32,2023-06-15
37,sh118010,24.62,2023-06-15
38,sz127080,24.75,2023-06-15
39,sh113524,24.96,2023-06-15
40,sz123106,25.02,2023-06-15
41,sz123141,25.26,2023-06-15
42,sz123100,25.61,2023-06-15
43,sz123171,25.9,2023-06-15
44,sh113573,25.95,2023-06-15
45,sz127047,26.1,2023-06-15
46,sz123173,26.15,2023-06-15
47,sz123011,26.43,2023-06-15
48,sz123187,26.46,2023-06-15
49,sh111012,26.57,2023-06-15
50,sh113640,26.87,2023-06-15
1,sh113576,12.4,2023-06-16
2,sh118016,14.18,2023-06-16
3,sh113578,14.27,2023-06-16
4,sh113595,14.62,2023-06-16
5,sz123052,15.89,2023-06-16
6,sz128118,17.42,2023-06-16
7,sz123160,17.62,2023-06-16
8,sh113546,17.72,2023-06-16
9,sh113566,18.0,2023-06-16
10,sh118017,18.22,2023-06-16
11,sz123163,18.62,2023-06-16
12,sh113561,18.89,2023-06-16
13,sz128120,19.06,2023-06-16
14,sh113589,19.18,2023-06-16
15,sh113601,19.74,2023-06-16
16,sh118029,19.79,2023-06-16
17,sz123153,19.95,2023-06-16
18,sz123126,20.11,2023-06-16
19,sz123155,20.13,2023-06-16
20,sz128066,20.59,2023-06-16
21,sz123140,21.87,2023-06-16
22,sz128062,22.0,2023-06-16
23,sh113649,22.17,2023-06-16
24,sz128049,22.18,2023-06-16
25,sz127078,22.26,2023-06-16
26,sz128143,22.31,2023-06-16
27,sh113574,22.67,2023-06-16
28,sz123088,22.8,2023-06-16
29,sz128127,22.86,2023-06-16
30,sz123127,23.09,2023-06-16
31,sz128082,23.11,2023-06-16
32,sz128072,23.32,2023-06-16
33,sz123166,23.79,2023-06-16
34,sh111005,23.81,2023-06-16
35,sz123177,24.33,2023-06-16
36,sz123159,24.45,2023-06-16
37,sh118010,24.68,2023-06-16
38,sh113524,24.88,2023-06-16
39,sz127080,25.04,2023-06-16
40,sz123106,25.12,2023-06-16
41,sz123141,25.22,2023-06-16
42,sz123100,25.82,2023-06-16
43,sh113573,25.93,2023-06-16
44,sz127047,25.95,2023-06-16
45,sz123171,26.02,2023-06-16
46,sh113628,26.11,2023-06-16
47,sz123173,26.28,2023-06-16
48,sz123011,26.33,2023-06-16
49,sz123187,27.04,2023-06-16
50,sh113640,27.11,2023-06-16
1,sh113576,12.06,2023-06-19
2,sh118016,14.35,2023-06-19
3,sh113578,14.79,2023-06-19
4,sh113595,15.36,2023-06-19
5,sz123052,15.85,2023-06-19
6,sz128118,17.25,2023-06-19
7,sz123160,17.51,2023-06-19
8,sh113566,17.84,2023-06-19
9,sh113546,17.85,2023-06-19
10,sz123163,18.39,2023-06-19
11,sh113561,18.73,2023-06-19
12,sh113589,18.76,2023-06-19
13,sh118017,18.79,2023-06-19
14,sz128120,19.29,2023-06-19
15,sh113601,19.68,2023-06-19
16,sh118029,19.78,2023-06-19
17,sz123155,20.0,2023-06-19
18,sz123126,20.01,2023-06-19
19,sz123153,20.04,2023-06-19
20,sz128066,20.16,2023-06-19
21,sh113649,21.56,2023-06-19
22,sz128062,21.68,2023-06-19
23,sz128049,21.99,2023-06-19
24,sz127078,22.03,2023-06-19
25,sz128143,22.13,2023-06-19
26,sz128127,22.37,2023-06-19
27,sz123140,22.49,2023-06-19
28,sz123088,22.73,2023-06-19
29,sz128072,23.1,2023-06-19
30,sh113574,23.11,2023-06-19
31,sz128082,23.13,2023-06-19
32,sz123127,23.24,2023-06-19
33,sh111005,23.45,2023-06-19
34,sz123166,23.81,2023-06-19
35,sz123177,24.5,2023-06-19
36,sz123159,24.67,2023-06-19
37,sh118010,24.76,2023-06-19
38,sz123106,24.77,2023-06-19
39,sh113524,24.82,2023-06-19
40,sz123141,25.26,2023-06-19
41,sz127047,25.56,2023-06-19
42,sz123171,25.59,2023-06-19
43,sh113573,25.83,2023-06-19
44,sz123100,26.04,2023-06-19
45,sz127080,26.07,2023-06-19
46,sz123011,26.16,2023-06-19
47,sz127059,26.41,2023-06-19
48,sz123173,26.66,2023-06-19
49,sh113628,26.75,2023-06-19
50,sh113640,26.98,2023-06-19
1,sh113576,11.86,2023-06-20
2,sh118016,14.08,2023-06-20
3,sh113578,14.44,2023-06-20
4,sh113595,15.57,2023-06-20
5,sz123052,15.74,2023-06-20
6,sz128118,17.19,2023-06-20
7,sz123160,17.74,2023-06-20
8,sh113566,17.94,2023-06-20
9,sh113546,17.96,2023-06-20
10,sh113589,18.63,2023-06-20
11,sh113561,18.67,2023-06-20
12,sz123163,18.83,2023-06-20
13,sz128120,19.51,2023-06-20
14,sh118029,19.59,2023-06-20
15,sz128066,19.72,2023-06-20
16,sz123126,19.99,2023-06-20
17,sz123153,20.06,2023-06-20
18,sz123155,20.13,2023-06-20
19,sh118017,20.15,2023-06-20
20,sh113601,20.29,2023-06-20
21,sh113649,21.1,2023-06-20
22,sz128049,21.71,2023-06-20
23,sz128062,21.74,2023-06-20
24,sz127078,21.8,2023-06-20
25,sz128127,21.94,2023-06-20
26,sz123140,21.96,2023-06-20
27,sz128143,22.13,2023-06-20
28,sz123088,22.72,2023-06-20
29,sz128072,22.99,2023-06-20
30,sz128082,23.22,2023-06-20
31,sh113574,23.33,2023-06-20
32,sh111005,23.42,2023-06-20
