rank,股票名称,总市值,日期
38,sh113652,442.36,2022-08-24
39,sz128111,432.69,2022-08-24
40,sh113060,425.05,2022-08-24
41,sh110082,414.57,2022-08-24
42,sh113045,404.16,2022-08-24
43,sh110073,403.51,2022-08-24
44,sz123121,402.9,2022-08-24
45,sh113626,379.21,2022-08-24
46,sz123119,363.94,2022-08-24
47,sz127064,359.96,2022-08-24
48,sz123117,350.07,2022-08-24
49,sh113043,342.24,2022-08-24
50,sz128035,334.2,2022-08-24
1,sh113053,4006.88,2022-08-25
2,sh113052,3718.59,2022-08-25
3,sh113049,3204.59,2022-08-25
4,sz127045,3174.14,2022-08-25
5,sz128136,2671.22,2022-08-25
6,sh110085,2587.49,2022-08-25
7,sh113021,2138.45,2022-08-25
8,sh110059,2113.36,2022-08-25
9,sz128095,1800.44,2022-08-25
10,sz123107,1636.56,2022-08-25
11,sh113011,1529.1,2022-08-25
12,sz127038,1397.52,2022-08-25
13,sh113013,1311.95,2022-08-25
14,sz127030,1304.78,2022-08-25
15,sh113641,1276.75,2022-08-25
16,sh110075,1106.58,2022-08-25
17,sh113616,1100.08,2022-08-25
18,sh113050,1083.13,2022-08-25
19,sh110053,1027.97,2022-08-25
20,sz127036,994.74,2022-08-25
21,sh113016,958.01,2022-08-25
22,sh113044,945.54,2022-08-25
23,sz127056,938.26,2022-08-25
24,sh113057,913.37,2022-08-25
25,sh113061,881.64,2022-08-25
26,sh113059,849.31,2022-08-25
27,sh113042,828.25,2022-08-25
28,sh110079,812.45,2022-08-25
29,sh110081,785.57,2022-08-25
30,sz127015,710.9,2022-08-25
31,sz127049,710.9,2022-08-25
32,sh110061,609.12,2022-08-25
33,sh113055,522.33,2022-08-25
34,sz127061,503.46,2022-08-25
35,sh113633,492.83,2022-08-25
36,sz127012,463.99,2022-08-25
37,sh113634,458.15,2022-08-25
38,sh113652,451.51,2022-08-25
39,sh113060,431.64,2022-08-25
40,sh110082,420.82,2022-08-25
41,sz128111,419.41,2022-08-25
42,sh110073,411.22,2022-08-25
43,sh113045,400.85,2022-08-25
44,sz123121,387.74,2022-08-25
45,sh113626,374.55,2022-08-25
46,sz123119,368.64,2022-08-25
47,sz123117,362.55,2022-08-25
48,sz127064,357.11,2022-08-25
49,sh113043,350.14,2022-08-25
50,sz127022,342.06,2022-08-25
1,sh113053,4022.8,2022-08-26
2,sh113052,3714.43,2022-08-26
3,sh113049,3237.56,2022-08-26
4,sz127045,3140.07,2022-08-26
5,sz128136,2742.07,2022-08-26
6,sh110085,2540.22,2022-08-26
7,sh113021,2133.56,2022-08-26
8,sh110059,2119.23,2022-08-26
9,sz128095,1784.91,2022-08-26
10,sz123107,1649.0,2022-08-26
11,sh113011,1529.1,2022-08-26
12,sz127038,1338.56,2022-08-26
13,sz127030,1314.72,2022-08-26
14,sh113013,1311.06,2022-08-26
15,sh113641,1280.9,2022-08-26
16,sh110075,1111.77,2022-08-26
17,sh113616,1090.6,2022-08-26
18,sh113050,1086.22,2022-08-26
19,sh110053,1045.69,2022-08-26
20,sh113016,981.07,2022-08-26
21,sz127036,966.01,2022-08-26
22,sh113044,945.54,2022-08-26
23,sz127056,935.74,2022-08-26
24,sh113061,923.52,2022-08-26
25,sh113057,910.33,2022-08-26
26,sh113059,899.12,2022-08-26
27,sh110079,848.03,2022-08-26
28,sh113042,828.25,2022-08-26
29,sh110081,779.09,2022-08-26
30,sz127015,702.79,2022-08-26
31,sz127049,702.79,2022-08-26
32,sh110061,595.01,2022-08-26
33,sh113055,534.25,2022-08-26
34,sz127061,513.29,2022-08-26
35,sh113633,480.78,2022-08-26
36,sz127012,470.78,2022-08-26
37,sh113634,465.74,2022-08-26
38,sh113652,458.79,2022-08-26
39,sz128111,447.85,2022-08-26
40,sh113060,425.44,2022-08-26
41,sh110073,412.5,2022-08-26
42,sh110082,411.86,2022-08-26
43,sh113045,398.21,2022-08-26
44,sh113626,378.63,2022-08-26
45,sz123119,372.9,2022-08-26
46,sz123121,369.04,2022-08-26
47,sz127064,366.35,2022-08-26
48,sz123117,361.02,2022-08-26
49,sh113043,348.28,2022-08-26
50,sz127022,332.9,2022-08-26
1,sh113053,4049.34,2022-08-29
2,sh113052,3517.08,2022-08-29
3,sz127045,3129.43,2022-08-29
4,sh113049,3110.26,2022-08-29
5,sz128136,2737.11,2022-08-29
6,sh110085,2555.98,2022-08-29
7,sh113021,2162.92,2022-08-29
8,sh110059,2098.68,2022-08-29
9,sz128095,1749.03,2022-08-29
10,sz123107,1635.25,2022-08-29
11,sh113011,1529.1,2022-08-29
12,sz127038,1343.23,2022-08-29
13,sh113013,1307.5,2022-08-29
14,sz127030,1305.4,2022-08-29
15,sh113641,1247.18,2022-08-29
16,sh110075,1125.63,2022-08-29
17,sh113050,1094.47,2022-08-29
18,sh113616,1084.92,2022-08-29
19,sh110053,1035.35,2022-08-29
20,sh113016,993.04,2022-08-29
21,sz127036,982.53,2022-08-29
22,sz127056,962.99,2022-08-29
23,sh113044,950.0,2022-08-29
24,sh113059,919.94,2022-08-29
25,sh113057,917.42,2022-08-29
26,sh113061,900.37,2022-08-29
27,sh110079,832.02,2022-08-29
28,sh113042,829.67,2022-08-29
29,sh110081,805.14,2022-08-29
30,sz127015,705.05,2022-08-29
31,sz127049,705.05,2022-08-29
32,sh110061,587.96,2022-08-29
33,sz127061,531.22,2022-08-29
34,sh113055,527.03,2022-08-29
35,sh113633,469.31,2022-08-29
36,sz127012,468.31,2022-08-29
37,sh113634,454.38,2022-08-29
38,sz128111,449.13,2022-08-29
39,sh113652,441.0,2022-08-29
40,sh110073,425.36,2022-08-29
41,sh113060,423.88,2022-08-29
42,sh110082,410.19,2022-08-29
43,sh113045,383.9,2022-08-29
44,sh113626,376.26,2022-08-29
45,sz123117,375.44,2022-08-29
46,sz123121,374.14,2022-08-29
47,sz123119,369.31,2022-08-29
48,sz127064,358.58,2022-08-29
49,sh113043,345.03,2022-08-29
50,sz127022,342.8,2022-08-29
1,sh113053,4003.09,2022-08-30
2,sh113052,3494.23,2022-08-30
3,sz127045,3148.59,2022-08-30
4,sh113049,3132.24,2022-08-30
5,sz128136,2680.43,2022-08-30
6,sh110085,2501.06,2022-08-30
7,sh113021,2187.39,2022-08-30
8,sh110059,2110.42,2022-08-30
9,sz128095,1729.49,2022-08-30
10,sz123107,1616.27,2022-08-30
11,sh113011,1539.91,2022-08-30
12,sz127038,1312.64,2022-08-30
13,sh113013,1307.5,2022-08-30
14,sz127030,1256.94,2022-08-30
15,sh113641,1242.07,2022-08-30
16,sh110075,1127.36,2022-08-30
17,sh113616,1104.34,2022-08-30
18,sh113050,1092.41,2022-08-30
19,sh110053,1054.55,2022-08-30
20,sh113016,993.19,2022-08-30
21,sz127056,984.7,2022-08-30
22,sz127036,976.43,2022-08-30
23,sh113044,958.92,2022-08-30
24,sh113057,914.38,2022-08-30
25,sh113061,907.54,2022-08-30
26,sh113059,890.75,2022-08-30
27,sh113042,833.93,2022-08-30
28,sh110079,832.02,2022-08-30
29,sh110081,809.62,2022-08-30
30,sz127015,713.61,2022-08-30
31,sz127049,713.61,2022-08-30
32,sh110061,578.26,2022-08-30
33,sh113055,551.95,2022-08-30
34,sz127061,506.88,2022-08-30
35,sz127012,475.11,2022-08-30
36,sh113633,462.88,2022-08-30
37,sz128111,461.96,2022-08-30
38,sh113634,450.01,2022-08-30
39,sh113652,442.19,2022-08-30
40,sh113060,423.5,2022-08-30
41,sh110073,422.79,2022-08-30
42,sh110082,406.75,2022-08-30
43,sh113045,380.82,2022-08-30
44,sz123117,376.17,2022-08-30
45,sz123119,376.04,2022-08-30
46,sz123121,371.3,2022-08-30
47,sh113626,369.69,2022-08-30
48,sz127064,360.94,2022-08-30
49,sh113043,352.92,2022-08-30
50,sz123108,339.26,2022-08-30
1,sh113053,3881.78,2022-08-31
2,sh113052,3554.47,2022-08-31
3,sz127045,3119.85,2022-08-31
4,sh113049,3064.47,2022-08-31
5,sz128136,2658.46,2022-08-31
6,sh110085,2380.42,2022-08-31
7,sh113021,2192.28,2022-08-31
8,sh110059,2133.9,2022-08-31
9,sz128095,1722.35,2022-08-31
10,sz123107,1552.77,2022-08-31
11,sh113011,1550.72,2022-08-31
12,sz127038,1325.47,2022-08-31
13,sh113013,1317.3,2022-08-31
14,sz127030,1196.67,2022-08-31
15,sh113641,1194.44,2022-08-31
16,sh110075,1115.24,2022-08-31
17,sh113616,1110.02,2022-08-31
18,sh113050,1094.47,2022-08-31
19,sh110053,1070.8,2022-08-31
20,sh113057,1003.59,2022-08-31
21,sz127056,997.82,2022-08-31
22,sh113044,958.92,2022-08-31
23,sh113016,925.25,2022-08-31
24,sz127036,920.76,2022-08-31
25,sh113061,871.28,2022-08-31
26,sh113059,859.4,2022-08-31
27,sh110079,849.81,2022-08-31
28,sh113042,839.61,2022-08-31
29,sh110081,805.14,2022-08-31
30,sz127015,707.81,2022-08-31
31,sz127049,707.81,2022-08-31
32,sh110061,581.35,2022-08-31
33,sh113055,566.76,2022-08-31
34,sz127061,485.53,2022-08-31
35,sh113633,468.16,2022-08-31
36,sz127012,467.07,2022-08-31
37,sh113634,450.27,2022-08-31
38,sz128111,434.07,2022-08-31
39,sh113652,431.35,2022-08-31
40,sh113060,423.88,2022-08-31
41,sh110073,422.14,2022-08-31
42,sh110082,392.88,2022-08-31
43,sz123117,378.26,2022-08-31
44,sz123119,377.49,2022-08-31
45,sh113045,366.07,2022-08-31
46,sh113626,353.79,2022-08-31
47,sh113043,352.46,2022-08-31
48,sz127064,348.35,2022-08-31
49,sz123108,341.61,2022-08-31
50,sz123121,341.49,2022-08-31
1,sh113053,3915.9,2022-09-01
2,sh113052,3554.47,2022-09-01
3,sz127045,3124.11,2022-09-01
4,sh113049,2953.65,2022-09-01
5,sz128136,2543.68,2022-09-01
6,sh110085,2377.72,2022-09-01
7,sh113021,2226.54,2022-09-01
8,sh110059,2122.16,2022-09-01
9,sz128095,1732.88,2022-09-01
10,sz123107,1572.41,2022-09-01
11,sh113011,1556.12,2022-09-01
12,sz127038,1324.11,2022-09-01
13,sh113013,1311.95,2022-09-01
14,sh113641,1196.36,2022-09-01
15,sz127030,1168.71,2022-09-01
16,sh113050,1088.29,2022-09-01
17,sh113616,1072.6,2022-09-01
18,sh110053,1070.8,2022-09-01
19,sh110075,1065.01,2022-09-01
20,sh113044,972.3,2022-09-01
21,sz127056,972.08,2022-09-01
22,sh113016,965.97,2022-09-01
23,sh113057,944.79,2022-09-01
24,sz127036,914.66,2022-09-01
25,sh113059,851.24,2022-09-01
26,sh113061,847.69,2022-09-01
27,sh113042,841.03,2022-09-01
28,sh110079,838.54,2022-09-01
29,sh113655,791.71,2022-09-01
30,sh110081,781.58,2022-09-01
31,sz127015,705.11,2022-09-01
32,sz127049,705.11,2022-09-01
33,sh110061,586.64,2022-09-01
34,sh113055,558.09,2022-09-01
35,sz127061,482.97,2022-09-01
36,sz127012,471.4,2022-09-01
37,sh113633,468.67,2022-09-01
38,sh113634,453.78,2022-09-01
39,sz128111,429.12,2022-09-01
40,sh113652,427.45,2022-09-01
41,sh110073,423.43,2022-09-01
42,sh113060,409.53,2022-09-01
43,sh110082,388.71,2022-09-01
44,sz123117,381.81,2022-09-01
45,sz123119,378.73,2022-09-01
46,sh113045,363.21,2022-09-01
47,sh113626,357.59,2022-09-01
48,sz123108,351.53,2022-09-01
49,sh113043,346.89,2022-09-01
50,sz127064,343.04,2022-09-01
1,sh113053,3862.83,2022-09-02
2,sh113052,3537.85,2022-09-02
3,sz127045,3140.07,2022-09-02
4,sh113049,2898.7,2022-09-02
5,sz128136,2685.39,2022-09-02
6,sh110085,2350.26,2022-09-02
7,sh113021,2236.32,2022-09-02
8,sh110059,2116.29,2022-09-02
9,sz128095,1695.58,2022-09-02
10,sz123107,1573.72,2022-09-02
11,sh113011,1550.72,2022-09-02
12,sz127038,1314.51,2022-09-02
13,sh113013,1302.16,2022-09-02
14,sh113641,1190.77,2022-09-02
15,sz127030,1190.46,2022-09-02
16,sh113050,1090.35,2022-09-02
17,sh110053,1084.09,2022-09-02
18,sh110075,1071.94,2022-09-02
19,sh113616,1064.2,2022-09-02
20,sh113016,974.21,2022-09-02
21,sh113044,966.35,2022-09-02
22,sz127056,950.38,2022-09-02
23,sh113057,941.75,2022-09-02
24,sz127036,931.9,2022-09-02
25,sh113061,883.51,2022-09-02
26,sh110079,840.91,2022-09-02
27,sh113042,839.61,2022-09-02
28,sh113059,821.83,2022-09-02
29,sh110081,788.31,2022-09-02
30,sh113655,777.95,2022-09-02
31,sz127015,707.81,2022-09-02
32,sz127049,707.81,2022-09-02
33,sh110061,587.08,2022-09-02
34,sh113055,554.12,2022-09-02
35,sz127061,480.83,2022-09-02
36,sz127012,468.31,2022-09-02
37,sh113633,457.83,2022-09-02
38,sh113634,443.79,2022-09-02
39,sh113652,430.5,2022-09-02
40,sh113060,420.01,2022-09-02
41,sh110073,417.64,2022-09-02
42,sz128111,411.63,2022-09-02
43,sh110082,381.51,2022-09-02
44,sz123117,379.39,2022-09-02
45,sh113626,375.65,2022-09-02
46,sz123119,374.47,2022-09-02
47,sh113045,372.24,2022-09-02
48,sz123108,348.47,2022-09-02
49,sh113043,345.96,2022-09-02
50,sz127064,342.35,2022-09-02
1,sh113053,3827.95,2022-09-05
2,sh113052,3548.24,2022-09-05
3,sz127045,3196.49,2022-09-05
4,sh113049,2856.57,2022-09-05
5,sz128136,2688.93,2022-09-05
6,sh110085,2361.06,2022-09-05
7,sh113021,2265.68,2022-09-05
8,sh110059,2130.97,2022-09-05
9,sz128095,1690.31,2022-09-05
10,sz123107,1580.26,2022-09-05
11,sh113011,1561.52,2022-09-05
12,sh113013,1321.75,2022-09-05
13,sz127038,1313.58,2022-09-05
14,sz127030,1204.13,2022-09-05
15,sh113641,1169.83,2022-09-05
16,sh113050,1096.53,2022-09-05
17,sh110053,1090.0,2022-09-05
18,sh110075,1080.6,2022-09-05
19,sh113616,1048.21,2022-09-05
20,sh113044,981.22,2022-09-05
21,sz127056,979.15,2022-09-05
22,sh113016,962.08,2022-09-05
23,sh113057,952.9,2022-09-05
24,sz127036,932.97,2022-09-05
25,sh113061,860.26,2022-09-05
26,sh110079,849.22,2022-09-05
27,sh113042,848.14,2022-09-05
28,sh113059,826.12,2022-09-05
29,sh110081,776.1,2022-09-05
30,sh113655,748.83,2022-09-05
31,sz127015,703.3,2022-09-05
32,sz127049,703.3,2022-09-05
33,sh110061,582.23,2022-09-05
34,sh113055,560.26,2022-09-05
35,sz127061,491.51,2022-09-05
36,sz127012,481.9,2022-09-05
37,sh113633,449.74,2022-09-05
38,sh113634,438.17,2022-09-05
39,sh113652,429.31,2022-09-05
40,sh113060,422.33,2022-09-05
41,sh110073,420.21,2022-09-05
42,sz128111,417.86,2022-09-05
43,sz123117,384.22,2022-09-05
44,sh110082,383.18,2022-09-05
45,sh113626,382.43,2022-09-05
46,sh113045,369.38,2022-09-05
47,sz123119,367.07,2022-09-05
48,sz123108,364.71,2022-09-05
49,sz127064,358.88,2022-09-05
50,sh113043,352.92,2022-09-05
1,sh113053,4030.38,2022-09-06
2,sh113052,3544.09,2022-09-06
3,sz127045,3179.99,2022-09-06
4,sh113049,2916.1,2022-09-06
5,sz128136,2610.28,2022-09-06
6,sh110085,2560.03,2022-09-06
7,sh113021,2265.68,2022-09-06
8,sh110059,2130.97,2022-09-06
9,sz128095,1689.51,2022-09-06
10,sz123107,1563.9,2022-09-06
11,sh113011,1561.52,2022-09-06
12,sz127038,1351.3,2022-09-06
13,sh113013,1328.88,2022-09-06
14,sz127030,1267.5,2022-09-06
15,sh113641,1198.44,2022-09-06
16,sh110075,1115.24,2022-09-06
17,sh110053,1098.86,2022-09-06
18,sh113050,1091.38,2022-09-06
19,sh113616,1052.35,2022-09-06
20,sz127036,1007.31,2022-09-06
21,sh113016,986.49,2022-09-06
22,sh113044,984.19,2022-09-06
23,sz127056,959.46,2022-09-06
24,sh113057,957.97,2022-09-06
25,sh113061,914.7,2022-09-06
26,sh113059,872.07,2022-09-06
27,sh110079,853.37,2022-09-06
28,sh113042,846.72,2022-09-06
29,sh113655,782.52,2022-09-06
30,sh110081,766.87,2022-09-06
31,sz127015,705.56,2022-09-06
32,sz127049,705.56,2022-09-06
33,sh110061,589.72,2022-09-06
34,sh113055,563.51,2022-09-06
35,sz127061,494.92,2022-09-06
36,sz127012,487.46,2022-09-06
37,sz128111,459.67,2022-09-06
38,sh113633,445.27,2022-09-06
39,sh113652,443.88,2022-09-06
40,sh113634,434.17,2022-09-06
41,sh113060,426.99,2022-09-06
42,sh110073,422.14,2022-09-06
43,sh113626,409.36,2022-09-06
44,sh110082,401.64,2022-09-06
45,sz123117,378.99,2022-09-06
46,sz127064,372.25,2022-09-06
47,sh113045,372.02,2022-09-06
48,sz123119,365.39,2022-09-06
49,sz123108,361.1,2022-09-06
50,sz123121,358.9,2022-09-06
1,sh113053,4053.13,2022-09-07
2,sh113052,3550.32,2022-09-07
3,sz127045,3119.85,2022-09-07
4,sh113049,2938.99,2022-09-07
5,sz128136,2574.15,2022-09-07
6,sh110085,2551.93,2022-09-07
7,sh113021,2255.9,2022-09-07
8,sh110059,2119.23,2022-09-07
9,sz128095,1721.46,2022-09-07
10,sz123107,1564.55,2022-09-07
11,sh113011,1550.72,2022-09-07
12,sz127038,1386.9,2022-09-07
13,sz127030,1353.86,2022-09-07
14,sh113013,1325.31,2022-09-07
15,sh113641,1204.35,2022-09-07
16,sh110075,1115.24,2022-09-07
17,sh110053,1095.91,2022-09-07
18,sh113050,1090.35,2022-09-07
19,sz127036,1080.21,2022-09-07
20,sh113616,1053.89,2022-09-07
21,sh113016,1002.51,2022-09-07
22,sh113044,984.19,2022-09-07
23,sz127056,958.96,2022-09-07
24,sh113061,956.91,2022-09-07
25,sh113057,949.86,2022-09-07
26,sh113059,901.7,2022-09-07
27,sh110079,848.03,2022-09-07
28,sh113042,843.88,2022-09-07
29,sh113655,774.41,2022-09-07
30,sh110081,768.62,2022-09-07
31,sz127015,690.24,2022-09-07
32,sz127049,690.24,2022-09-07
33,sh110061,586.2,2022-09-07
34,sh113055,568.93,2022-09-07
35,sz127012,494.26,2022-09-07
36,sz127061,490.65,2022-09-07
37,sz128111,465.44,2022-09-07
38,sh113652,445.07,2022-09-07
39,sh113633,434.08,2022-09-07
40,sh113634,425.11,2022-09-07
41,sh113060,421.17,2022-09-07
42,sh110073,418.29,2022-09-07
43,sh113626,413.48,2022-09-07
44,sh110082,404.77,2022-09-07
45,sz123121,386.89,2022-09-07
46,sz123117,374.64,2022-09-07
47,sh113045,373.56,2022-09-07
48,sz123119,367.07,2022-09-07
49,sz127064,363.5,2022-09-07
50,sz123108,354.96,2022-09-07
1,sh113053,4047.82,2022-09-08
2,sh113052,3533.7,2022-09-08
3,sz127045,3108.14,2022-09-08
4,sh113049,2837.33,2022-09-08
5,sz128136,2570.6,2022-09-08
6,sh110085,2543.37,2022-09-08
7,sh113021,2260.79,2022-09-08
8,sh110059,2125.1,2022-09-08
9,sz128095,1652.92,2022-09-08
10,sh113011,1556.12,2022-09-08
11,sz123107,1513.49,2022-09-08
12,sz127038,1389.7,2022-09-08
13,sz127030,1350.14,2022-09-08
14,sh113013,1321.75,2022-09-08
15,sh113641,1166.64,2022-09-08
16,sh110075,1139.48,2022-09-08
17,sh110053,1113.63,2022-09-08
18,sh113050,1099.62,2022-09-08
19,sh113616,1038.5,2022-09-08
20,sz127036,1034.24,2022-09-08
21,sz127056,997.32,2022-09-08
22,sh113044,991.62,2022-09-08
23,sh113016,974.66,2022-09-08
24,sh113061,961.54,2022-09-08
25,sh113057,949.86,2022-09-08
26,sh113059,891.82,2022-09-08
27,sh110079,856.33,2022-09-08
28,sh113042,849.56,2022-09-08
29,sh113655,773.56,2022-09-08
30,sh110081,752.92,2022-09-08
31,sz127015,678.07,2022-09-08
32,sz127049,678.07,2022-09-08
33,sh110061,584.43,2022-09-08
34,sh113055,579.41,2022-09-08
35,sz127012,504.76,2022-09-08
36,sz127061,499.62,2022-09-08
37,sz128111,468.14,2022-09-08
38,sh113652,439.99,2022-09-08
39,sh113634,439.25,2022-09-08
40,sh113633,423.46,2022-09-08
41,sh113060,419.23,2022-09-08
42,sh110073,416.36,2022-09-08
43,sh113626,416.3,2022-09-08
44,sh110082,407.06,2022-09-08
45,sz123117,376.17,2022-09-08
46,sz123121,376.15,2022-09-08
47,sh113045,368.94,2022-09-08
48,sz127064,366.84,2022-09-08
49,sz123108,362.72,2022-09-08
50,sz123119,354.3,2022-09-08
1,sh113053,4031.9,2022-09-09
2,sh113052,3610.56,2022-09-09
3,sz127045,3113.47,2022-09-09
4,sh113049,2867.56,2022-09-09
5,sz128136,2567.77,2022-09-09
6,sh110085,2456.04,2022-09-09
7,sh113021,2265.68,2022-09-09
8,sh110059,2145.64,2022-09-09
9,sz128095,1679.51,2022-09-09
10,sh113011,1561.52,2022-09-09
11,sz123107,1489.27,2022-09-09
12,sz127038,1380.78,2022-09-09
13,sh113013,1342.24,2022-09-09
14,sz127030,1292.97,2022-09-09
15,sh113641,1230.24,2022-09-09
16,sh110075,1142.94,2022-09-09
17,sh110053,1125.45,2022-09-09
18,sh113050,1122.29,2022-09-09
19,sh113616,1052.95,2022-09-09
20,sz127036,1039.99,2022-09-09
21,sh113044,993.11,2022-09-09
22,sz127056,988.23,2022-09-09
23,sh113016,982.59,2022-09-09
24,sh113057,971.15,2022-09-09
25,sh113061,961.54,2022-09-09
26,sh113059,875.93,2022-09-09
27,sh110079,860.48,2022-09-09
28,sh113042,852.4,2022-09-09
29,sh113655,822.05,2022-09-09
30,sh110081,756.53,2022-09-09
31,sz127015,683.03,2022-09-09
32,sz127049,683.03,2022-09-09
33,sh113055,596.38,2022-09-09
34,sh110061,578.7,2022-09-09
35,sz127012,499.82,2022-09-09
36,sz127061,495.35,2022-09-09
37,sz128111,484.35,2022-09-09
38,sh113634,449.37,2022-09-09
39,sh113652,439.99,2022-09-09
40,sh113633,429.37,2022-09-09
41,sh113060,426.6,2022-09-09
42,sh110073,420.86,2022-09-09
43,sh110082,409.77,2022-09-09
44,sh113626,406.5,2022-09-09
45,sz123117,384.38,2022-09-09
46,sz123108,377.7,2022-09-09
47,sh113045,372.24,2022-09-09
48,sz123121,369.04,2022-09-09
49,sz123119,360.01,2022-09-09
50,sz127064,359.07,2022-09-09
1,sh113053,4038.72,2022-09-13
2,sh113052,3654.19,2022-09-13
3,sz127045,3226.3,2022-09-13
4,sh113049,2930.86,2022-09-13
5,sz128136,2605.32,2022-09-13
6,sh110085,2475.4,2022-09-13
7,sh113021,2260.79,2022-09-13
8,sh110059,2157.38,2022-09-13
9,sz128095,1675.5,2022-09-13
10,sh113011,1572.33,2022-09-13
11,sz123107,1518.07,2022-09-13
12,sz127038,1383.84,2022-09-13
13,sh113013,1333.33,2022-09-13
14,sz127030,1266.88,2022-09-13
15,sh113641,1229.6,2022-09-13
16,sh110075,1156.8,2022-09-13
17,sh110053,1119.54,2022-09-13
18,sh113050,1115.08,2022-09-13
19,sz127036,1067.28,2022-09-13
20,sh113616,1055.08,2022-09-13
21,sh113016,1043.08,2022-09-13
22,sh113044,1002.03,2022-09-13
23,sz127056,997.82,2022-09-13
24,sh113057,979.26,2022-09-13
25,sh113061,949.63,2022-09-13
26,sh113059,868.85,2022-09-13
27,sh110079,862.26,2022-09-13
28,sh113042,853.82,2022-09-13
29,sh113655,830.4,2022-09-13
30,sh110081,749.3,2022-09-13
31,sz127015,703.76,2022-09-13
32,sz127049,703.76,2022-09-13
33,sh113055,593.85,2022-09-13
34,sh110061,575.18,2022-09-13
35,sz127012,493.64,2022-09-13
36,sz127061,489.37,2022-09-13
37,sz128111,480.78,2022-09-13
38,sh113634,454.25,2022-09-13
39,sh113652,435.92,2022-09-13
40,sh113633,430.92,2022-09-13
41,sh113060,428.15,2022-09-13
42,sh110073,418.29,2022-09-13
43,sh110082,414.46,2022-09-13
44,sh113626,397.92,2022-09-13
45,sz123117,389.46,2022-09-13
46,sz123108,386.0,2022-09-13
47,sh113045,375.54,2022-09-13
48,sz127064,373.73,2022-09-13
49,sz123121,367.44,2022-09-13
50,sz123119,364.94,2022-09-13
1,sh113053,3984.13,2022-09-14
2,sh113052,3610.56,2022-09-14
3,sz127045,3219.38,2022-09-14
4,sh113049,2907.05,2022-09-14
5,sz128136,2512.5,2022-09-14
6,sh110085,2418.68,2022-09-14
7,sh113021,2241.22,2022-09-14
8,sh110059,2136.84,2022-09-14
9,sz128095,1622.22,2022-09-14
10,sh113011,1556.12,2022-09-14
11,sz123107,1480.11,2022-09-14
12,sz127038,1416.55,2022-09-14
13,sh113013,1319.08,2022-09-14
14,sz127030,1227.12,2022-09-14
15,sh113641,1218.74,2022-09-14
16,sh110075,1149.87,2022-09-14
17,sh110053,1110.68,2022-09-14
18,sh113050,1107.87,2022-09-14
19,sz127036,1050.68,2022-09-14
20,sh113616,1046.08,2022-09-14
21,sh113016,1031.4,2022-09-14
22,sh113044,996.08,2022-09-14
23,sz127056,994.29,2022-09-14
24,sh113057,974.19,2022-09-14
25,sh113061,913.82,2022-09-14
26,sh113059,856.4,2022-09-14
27,sh110079,856.33,2022-09-14
28,sh113042,849.56,2022-09-14
29,sh113655,806.03,2022-09-14
30,sh110081,743.69,2022-09-14
31,sz127015,692.94,2022-09-14
32,sz127049,692.94,2022-09-14
33,sh113055,597.83,2022-09-14
34,sh110061,565.48,2022-09-14
35,sz127012,491.79,2022-09-14
36,sz128111,488.65,2022-09-14
37,sz127061,476.14,2022-09-14
38,sh113634,461.48,2022-09-14
39,sh113652,432.36,2022-09-14
40,sh113633,424.5,2022-09-14
41,sh113060,419.23,2022-09-14
42,sh110073,413.15,2022-09-14
43,sh110082,408.21,2022-09-14
44,sh113626,395.42,2022-09-14
45,sz123117,389.78,2022-09-14
46,sz123108,383.48,2022-09-14
47,sz127064,373.33,2022-09-14
48,sh113045,367.17,2022-09-14
49,sz123121,361.04,2022-09-14
50,sz123119,361.02,2022-09-14
1,sh113053,3689.21,2022-09-15
2,sh113052,3674.96,2022-09-15
3,sz127045,3160.83,2022-09-15
4,sh113049,2799.89,2022-09-15
5,sz128136,2473.53,2022-09-15
6,sh110085,2309.29,2022-09-15
7,sh113021,2270.58,2022-09-15
8,sh110059,2148.58,2022-09-15
9,sz128095,1588.67,2022-09-15
10,sh113011,1566.93,2022-09-15
11,sz123107,1436.9,2022-09-15
12,sz127038,1380.61,2022-09-15
13,sh113013,1324.42,2022-09-15
14,sh113641,1166.01,2022-09-15
15,sz127030,1161.88,2022-09-15
16,sh110075,1155.07,2022-09-15
17,sh113050,1117.14,2022-09-15
18,sh110053,1106.25,2022-09-15
19,sh113616,1027.13,2022-09-15
20,sh113044,1016.9,2022-09-15
21,sz127036,977.43,2022-09-15
22,sh113057,974.19,2022-09-15
23,sz127056,968.55,2022-09-15
