买单执行, sh113589, 97.86, 100, 2023-02-21 00:00:00
买单执行, sh113578, 100.45, 100, 2023-02-21 00:00:00
卖单执行, sz123065, 119.04, -500, 2023-02-27 00:00:00, 资金费用: 0.00
卖单执行, sz127054, 121.00, -400, 2023-02-27 00:00:00, 资金费用: 0.00
买单执行, sh113589, 97.61, 100, 2023-02-28 00:00:00
买单执行, sz123100, 114.93, 100, 2023-02-28 00:00:00
买单执行, sz128066, 114.90, 100, 2023-02-28 00:00:00
买单执行, sh113578, 98.69, 100, 2023-02-28 00:00:00
买单执行, sh113628, 113.47, 100, 2023-02-28 00:00:00
买单执行, sh113535, 112.74, 100, 2023-02-28 00:00:00
买单执行, sz123126, 111.90, 100, 2023-02-28 00:00:00
买单执行, sh113574, 115.65, 100, 2023-02-28 00:00:00
买单执行, sz128118, 111.03, 100, 2023-02-28 00:00:00
买单执行, sz123106, 113.64, 100, 2023-02-28 00:00:00
买单执行, sh113601, 108.60, 100, 2023-02-28 00:00:00
买单执行, sh113595, 108.01, 100, 2023-02-28 00:00:00
买单执行, sz128127, 107.80, 100, 2023-02-28 00:00:00
买单执行, sz123136, 116.20, 100, 2023-02-28 00:00:00
买单执行, sh113576, 105.90, 100, 2023-02-28 00:00:00
买单执行, sz128062, 107.45, 100, 2023-02-28 00:00:00
买单执行, sz128072, 116.00, 100, 2023-02-28 00:00:00
卖单执行, sh111005, 133.50, -2100, 2023-03-03 00:00:00, 资金费用: 0.00
买单执行, sh113589, 98.36, 100, 2023-03-06 00:00:00
买单执行, sz123100, 116.67, 100, 2023-03-06 00:00:00
